datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,month,day,hour,year,date,is_night
2011-01-10 09:00:00,Winter,0,1,Misty+Cloudy,5.74,6.06,50,16.9979,2,92,94,1,Monday,9,2011,709,0
2011-01-10 10:00:00,Winter,0,1,Misty+Cloudy,5.74,6.06,50,19.9995,0,31,31,1,Monday,10,2011,709,0
2011-01-10 11:00:00,Winter,0,1,Misty+Cloudy,6.56,6.82,47,19.0012,2,28,30,1,Monday,11,2011,709,0
2011-01-10 12:00:00,Winter,0,1,Misty+Cloudy,8.2,9.09,40,19.0012,5,47,52,1,Monday,12,2011,709,0
2011-01-10 13:00:00,Winter,0,1,Misty+Cloudy,8.2,9.09,40,19.0012,4,50,54,1,Monday,13,2011,709,0
2011-01-10 14:00:00,Winter,0,1,Misty+Cloudy,8.2,9.85,40,15.0013,0,47,47,1,Monday,14,2011,709,0
2011-01-10 15:00:00,Winter,0,1,Misty+Cloudy,8.2,9.85,40,15.0013,2,43,45,1,Monday,15,2011,709,0
2011-01-10 16:00:00,Winter,0,1,Clear,8.2,10.605,40,8.9981,4,70,74,1,Monday,16,2011,709,0
2011-01-10 17:00:00,Winter,0,1,Clear,8.2,11.365,40,7.0015,4,174,178,1,Monday,17,2011,709,0
2011-01-10 18:00:00,Winter,0,1,Clear,8.2,9.85,40,15.0013,1,154,155,1,Monday,18,2011,709,0
2011-01-10 19:00:00,Winter,0,1,Clear,6.56,8.335,47,11.0014,3,92,95,1,Monday,19,2011,709,0
2011-01-10 20:00:00,Winter,0,1,Clear,6.56,8.335,50,11.0014,1,73,74,1,Monday,20,2011,709,1
2011-01-10 21:00:00,Winter,0,1,Clear,5.74,6.82,59,12.998,1,37,38,1,Monday,21,2011,709,1
2011-01-10 22:00:00,Winter,0,1,Clear,5.74,7.575,59,11.0014,2,22,24,1,Monday,22,2011,709,1
2011-01-10 23:00:00,Winter,0,1,Clear,5.74,7.575,59,11.0014,0,18,18,1,Monday,23,2011,709,1
2011-01-11 00:00:00,Winter,0,1,Clear,5.74,8.335,59,7.0015,2,10,12,1,Teusday,0,2011,708,1
2011-01-11 01:00:00,Winter,0,1,Clear,5.74,7.575,59,11.0014,0,3,3,1,Teusday,1,2011,708,1
2011-01-11 02:00:00,Winter,0,1,Misty+Cloudy,6.56,7.575,55,12.998,0,3,3,1,Teusday,2,2011,708,1
2011-01-11 05:00:00,Winter,0,1,Misty+Cloudy,6.56,9.09,55,8.9981,0,6,6,1,Teusday,5,2011,708,1
2011-01-11 06:00:00,Winter,0,1,Misty+Cloudy,6.56,9.09,55,8.9981,0,27,27,1,Teusday,6,2011,708,1
2011-01-11 07:00:00,Winter,0,1,Misty+Cloudy,6.56,11.365,55,0.0,2,97,99,1,Teusday,7,2011,708,1
2011-01-11 08:00:00,Winter,0,1,Misty+Cloudy,7.38,10.605,51,6.0032,3,214,217,1,Teusday,8,2011,708,1
2011-01-11 09:00:00,Winter,0,1,Misty+Cloudy,7.38,9.85,51,11.0014,3,127,130,1,Teusday,9,2011,708,0
2011-01-11 10:00:00,Winter,0,1,Misty+Cloudy,8.2,10.605,51,11.0014,3,51,54,1,Teusday,10,2011,708,0
2011-01-11 11:00:00,Winter,0,1,Misty+Cloudy,8.2,10.605,47,8.9981,4,31,35,1,Teusday,11,2011,708,0
2011-01-11 12:00:00,Winter,0,1,Misty+Cloudy,8.2,11.365,51,7.0015,2,55,57,1,Teusday,12,2011,708,0
2011-01-11 13:00:00,Winter,0,1,Misty+Cloudy,8.2,11.365,59,6.0032,6,46,52,1,Teusday,13,2011,708,0
2011-01-11 14:00:00,Winter,0,1,Misty+Cloudy,8.2,11.365,59,6.0032,3,60,63,1,Teusday,14,2011,708,0
2011-01-11 15:00:00,Winter,0,1,Misty+Cloudy,6.56,9.85,80,6.0032,2,45,47,1,Teusday,15,2011,708,0
2011-01-11 16:00:00,Winter,0,1,Misty+Cloudy,6.56,7.575,86,15.0013,4,72,76,1,Teusday,16,2011,708,0
2011-01-11 17:00:00,Winter,0,1,Misty+Cloudy,6.56,7.575,86,15.0013,6,130,136,1,Teusday,17,2011,708,0
2011-01-11 18:00:00,Winter,0,1,Light Snow/Rain,6.56,9.09,93,7.0015,1,94,95,1,Teusday,18,2011,708,0
2011-01-11 19:00:00,Winter,0,1,Light Snow/Rain,6.56,11.365,93,0.0,0,51,51,1,Teusday,19,2011,708,0
2011-01-11 20:00:00,Winter,0,1,Light Snow/Rain,6.56,7.575,93,12.998,0,32,32,1,Teusday,20,2011,708,1
2011-01-11 21:00:00,Winter,0,1,Light Snow/Rain,6.56,9.85,86,6.0032,0,20,20,1,Teusday,21,2011,708,1
2011-01-11 22:00:00,Winter,0,1,Light Snow/Rain,6.56,9.09,93,7.0015,1,28,29,1,Teusday,22,2011,708,1
2011-01-11 23:00:00,Winter,0,1,Light Snow/Rain,6.56,9.85,93,6.0032,1,18,19,1,Teusday,23,2011,708,1
2011-01-12 00:00:00,Winter,0,1,Misty+Cloudy,6.56,9.85,86,6.0032,0,7,7,1,Wednesday,0,2011,707,1
2011-01-12 01:00:00,Winter,0,1,Misty+Cloudy,6.56,9.09,86,7.0015,0,6,6,1,Wednesday,1,2011,707,1
2011-01-12 02:00:00,Winter,0,1,Clear,5.74,7.575,86,8.9981,0,1,1,1,Wednesday,2,2011,707,1
2011-01-12 05:00:00,Winter,0,1,Clear,5.74,7.575,86,11.0014,0,5,5,1,Wednesday,5,2011,707,1
2011-01-12 06:00:00,Winter,0,1,Clear,4.92,7.575,93,8.9981,0,16,16,1,Wednesday,6,2011,707,1
2011-01-12 07:00:00,Winter,0,1,Clear,5.74,7.575,69,8.9981,0,54,54,1,Wednesday,7,2011,707,1
2011-01-12 08:00:00,Winter,0,1,Clear,6.56,8.335,59,11.0014,3,125,128,1,Wednesday,8,2011,707,1
2011-01-12 09:00:00,Winter,0,1,Clear,6.56,6.82,59,22.0028,3,78,81,1,Wednesday,9,2011,707,0
2011-01-12 10:00:00,Winter,0,1,Clear,7.38,9.09,55,15.0013,0,39,39,1,Wednesday,10,2011,707,0
2011-01-12 11:00:00,Winter,0,1,Clear,8.2,9.09,51,26.0027,3,32,35,1,Wednesday,11,2011,707,0
2011-01-12 12:00:00,Winter,0,1,Clear,8.2,7.575,47,39.0007,3,52,55,1,Wednesday,12,2011,707,0
2011-01-12 13:00:00,Winter,0,1,Clear,9.02,9.85,44,23.9994,0,49,49,1,Wednesday,13,2011,707,0
2011-01-12 14:00:00,Winter,0,1,Clear,8.2,9.09,47,22.0028,0,44,44,1,Wednesday,14,2011,707,0
2011-01-12 15:00:00,Winter,0,1,Clear,8.2,8.335,47,27.9993,1,48,49,1,Wednesday,15,2011,707,0
2011-01-12 16:00:00,Winter,0,1,Clear,9.02,9.85,44,22.0028,5,63,68,1,Wednesday,16,2011,707,0
2011-01-12 17:00:00,Winter,0,1,Clear,8.2,9.09,47,23.9994,0,139,139,1,Wednesday,17,2011,707,0
2011-01-12 18:00:00,Winter,0,1,Clear,8.2,7.575,47,35.0008,2,135,137,1,Wednesday,18,2011,707,0
2011-01-12 19:00:00,Winter,0,1,Clear,7.38,7.575,47,27.9993,1,82,83,1,Wednesday,19,2011,707,0
2011-01-12 20:00:00,Winter,0,1,Clear,6.56,6.82,50,22.0028,2,54,56,1,Wednesday,20,2011,707,1
2011-01-12 21:00:00,Winter,0,1,Clear,6.56,6.82,55,22.0028,0,57,57,1,Wednesday,21,2011,707,1
2011-01-12 22:00:00,Winter,0,1,Clear,6.56,6.06,55,30.0026,1,32,33,1,Wednesday,22,2011,707,1
2011-01-12 23:00:00,Winter,0,1,Clear,5.74,5.305,59,27.9993,1,19,20,1,Wednesday,23,2011,707,1
2011-01-13 00:00:00,Winter,0,1,Clear,5.74,6.06,59,19.0012,1,6,7,1,Thursday,0,2011,706,1
2011-01-13 01:00:00,Winter,0,1,Clear,5.74,6.06,50,19.0012,0,2,2,1,Thursday,1,2011,706,1
2011-01-13 02:00:00,Winter,0,1,Clear,5.74,6.06,50,23.9994,0,2,2,1,Thursday,2,2011,706,1
2011-01-13 03:00:00,Winter,0,1,Clear,5.74,6.06,50,22.0028,0,3,3,1,Thursday,3,2011,706,1
2011-01-13 04:00:00,Winter,0,1,Clear,5.74,6.06,50,16.9979,0,4,4,1,Thursday,4,2011,706,1
2011-01-13 05:00:00,Winter,0,1,Clear,5.74,6.06,50,19.9995,0,3,3,1,Thursday,5,2011,706,1
2011-01-13 06:00:00,Winter,0,1,Clear,4.92,7.575,54,8.9981,0,28,28,1,Thursday,6,2011,706,1
2011-01-13 07:00:00,Winter,0,1,Clear,4.92,7.575,54,8.9981,0,72,72,1,Thursday,7,2011,706,1
2011-01-13 08:00:00,Winter,0,1,Clear,5.74,6.82,50,12.998,5,197,202,1,Thursday,8,2011,706,1
2011-01-13 09:00:00,Winter,0,1,Clear,5.74,6.06,50,22.0028,2,137,139,1,Thursday,9,2011,706,0
2011-01-13 10:00:00,Winter,0,1,Misty+Cloudy,6.56,6.82,50,23.9994,2,36,38,1,Thursday,10,2011,706,0
2011-01-13 11:00:00,Winter,0,1,Misty+Cloudy,8.2,8.335,44,30.0026,4,33,37,1,Thursday,11,2011,706,0
2011-01-13 12:00:00,Winter,0,1,Clear,8.2,8.335,44,27.9993,3,49,52,1,Thursday,12,2011,706,0
2011-01-13 13:00:00,Winter,0,1,Clear,9.02,9.85,41,30.0026,2,81,83,1,Thursday,13,2011,706,0
2011-01-13 14:00:00,Winter,0,1,Clear,9.02,9.85,41,26.0027,3,39,42,1,Thursday,14,2011,706,0
2011-01-13 15:00:00,Winter,0,1,Clear,9.84,10.605,38,19.9995,5,55,60,1,Thursday,15,2011,706,0
2011-01-13 16:00:00,Winter,0,1,Clear,9.84,10.605,38,23.9994,2,76,78,1,Thursday,16,2011,706,0
2011-01-13 17:00:00,Winter,0,1,Clear,8.2,9.09,40,19.0012,4,158,162,1,Thursday,17,2011,706,0
2011-01-13 18:00:00,Winter,0,1,Clear,8.2,9.09,40,22.0028,3,141,144,1,Thursday,18,2011,706,0
2011-01-13 19:00:00,Winter,0,1,Clear,6.56,7.575,47,16.9979,1,98,99,1,Thursday,19,2011,706,0
2011-01-13 20:00:00,Winter,0,1,Clear,6.56,7.575,47,15.0013,0,64,64,1,Thursday,20,2011,706,1
2011-01-13 21:00:00,Winter,0,1,Clear,5.74,6.06,46,19.9995,0,40,40,1,Thursday,21,2011,706,1
2011-01-13 22:00:00,Winter,0,1,Clear,5.74,6.06,46,22.0028,0,30,30,1,Thursday,22,2011,706,1
2011-01-13 23:00:00,Winter,0,1,Clear,4.92,6.82,50,12.998,1,14,15,1,Thursday,23,2011,706,1
2011-01-14 00:00:00,Winter,0,1,Clear,4.92,6.82,50,12.998,0,14,14,1,Friday,0,2011,705,1
2011-01-14 01:00:00,Winter,0,1,Clear,4.1,6.06,54,11.0014,0,5,5,1,Friday,1,2011,705,1
2011-01-14 02:00:00,Winter,0,1,Clear,4.1,6.06,54,8.9981,0,1,1,1,Friday,2,2011,705,1
2011-01-14 03:00:00,Winter,0,1,Clear,4.1,6.82,54,7.0015,0,1,1,1,Friday,3,2011,705,1
2011-01-14 05:00:00,Winter,0,1,Clear,4.1,6.82,54,6.0032,0,8,8,1,Friday,5,2011,705,1
2011-01-14 06:00:00,Winter,0,1,Clear,4.1,9.09,54,0.0,0,17,17,1,Friday,6,2011,705,1
2011-01-14 07:00:00,Winter,0,1,Clear,4.1,6.06,74,11.0014,0,70,70,1,Friday,7,2011,705,1
2011-01-14 08:00:00,Winter,0,1,Clear,4.92,8.335,68,0.0,2,156,158,1,Friday,8,2011,705,1
2011-01-14 09:00:00,Winter,0,1,Clear,5.74,7.575,69,8.9981,0,117,117,1,Friday,9,2011,705,0
2011-01-14 10:00:00,Winter,0,1,Clear,7.38,9.09,55,12.998,4,40,44,1,Friday,10,2011,705,0
2011-01-14 11:00:00,Winter,0,1,Clear,7.38,8.335,51,19.0012,6,47,53,1,Friday,11,2011,705,0
2011-01-14 12:00:00,Winter,0,1,Clear,8.2,9.85,44,16.9979,2,59,61,1,Friday,12,2011,705,0
2011-01-14 13:00:00,Winter,0,1,Clear,9.02,9.85,37,26.0027,4,73,77,1,Friday,13,2011,705,0
2011-01-14 14:00:00,Winter,0,1,Clear,9.02,10.605,41,19.0012,5,59,64,1,Friday,14,2011,705,0
2011-01-14 15:00:00,Winter,0,1,Clear,9.84,12.12,38,11.0014,9,59,68,1,Friday,15,2011,705,0
2011-01-14 16:00:00,Winter,0,1,Clear,9.02,12.12,41,7.0015,3,87,90,1,Friday,16,2011,705,0
2011-01-14 17:00:00,Winter,0,1,Clear,9.02,11.365,41,11.0014,4,155,159,1,Friday,17,2011,705,0
2011-01-14 18:00:00,Winter,0,1,Clear,8.2,12.88,47,0.0,5,134,139,1,Friday,18,2011,705,0
2011-01-14 19:00:00,Winter,0,1,Clear,6.56,9.85,59,6.0032,3,89,92,1,Friday,19,2011,705,0
2011-01-14 20:00:00,Winter,0,1,Clear,7.38,12.12,59,0.0,0,68,68,1,Friday,20,2011,705,1
2011-01-14 21:00:00,Winter,0,1,Clear,6.56,11.365,69,0.0,4,48,52,1,Friday,21,2011,705,1
2011-01-14 22:00:00,Winter,0,1,Misty+Cloudy,6.56,11.365,69,0.0,2,34,36,1,Friday,22,2011,705,1
2011-01-14 23:00:00,Winter,0,1,Misty+Cloudy,7.38,12.12,55,0.0,1,26,27,1,Friday,23,2011,705,1
2011-01-15 00:00:00,Winter,0,0,Clear,7.38,12.12,55,0.0,3,25,28,1,Saturday,0,2011,704,1
2011-01-15 01:00:00,Winter,0,0,Misty+Cloudy,6.56,9.85,59,6.0032,2,18,20,1,Saturday,1,2011,704,1
2011-01-15 02:00:00,Winter,0,0,Misty+Cloudy,6.56,9.85,59,6.0032,0,12,12,1,Saturday,2,2011,704,1
2011-01-15 03:00:00,Winter,0,0,Misty+Cloudy,6.56,11.365,59,0.0,1,7,8,1,Saturday,3,2011,704,1
2011-01-15 04:00:00,Winter,0,0,Misty+Cloudy,6.56,11.365,59,0.0,0,5,5,1,Saturday,4,2011,704,1
2011-01-15 05:00:00,Winter,0,0,Clear,6.56,11.365,59,0.0,0,1,1,1,Saturday,5,2011,704,1
2011-01-15 06:00:00,Winter,0,0,Clear,5.74,8.335,63,7.0015,1,2,3,1,Saturday,6,2011,704,1
2011-01-15 07:00:00,Winter,0,0,Clear,5.74,10.605,63,0.0,1,9,10,1,Saturday,7,2011,704,1
2011-01-15 08:00:00,Winter,0,0,Clear,5.74,7.575,63,8.9981,1,22,23,1,Saturday,8,2011,704,1
2011-01-15 09:00:00,Winter,0,0,Clear,6.56,9.09,64,8.9981,2,31,33,1,Saturday,9,2011,704,0
2011-01-15 10:00:00,Winter,0,0,Clear,7.38,9.85,59,11.0014,2,57,59,1,Saturday,10,2011,704,0
2011-01-15 11:00:00,Winter,0,0,Clear,8.2,9.85,55,15.0013,18,54,72,1,Saturday,11,2011,704,0
2011-01-15 12:00:00,Winter,0,0,Clear,9.84,11.365,48,15.0013,15,74,89,1,Saturday,12,2011,704,0
2011-01-15 13:00:00,Winter,0,0,Clear,11.48,12.88,38,19.9995,21,80,101,1,Saturday,13,2011,704,0
2011-01-15 14:00:00,Winter,0,0,Clear,12.3,14.395,39,19.0012,26,92,118,1,Saturday,14,2011,704,0
2011-01-15 15:00:00,Winter,0,0,Misty+Cloudy,13.12,15.91,36,12.998,21,108,129,1,Saturday,15,2011,704,0
2011-01-15 16:00:00,Winter,0,0,Misty+Cloudy,13.94,16.665,34,12.998,33,95,128,1,Saturday,16,2011,704,0
2011-01-15 17:00:00,Winter,0,0,Misty+Cloudy,13.12,15.15,36,19.0012,29,54,83,1,Saturday,17,2011,704,0
2011-01-15 18:00:00,Winter,0,0,Misty+Cloudy,12.3,14.395,45,16.9979,15,69,84,1,Saturday,18,2011,704,0
2011-01-15 19:00:00,Winter,0,0,Misty+Cloudy,13.12,15.15,39,16.9979,14,60,74,1,Saturday,19,2011,704,0
2011-01-15 20:00:00,Winter,0,0,Misty+Cloudy,13.12,15.15,39,16.9979,6,35,41,1,Saturday,20,2011,704,1
2011-01-15 21:00:00,Winter,0,0,Misty+Cloudy,13.12,15.15,39,15.0013,6,51,57,1,Saturday,21,2011,704,1
2011-01-15 22:00:00,Winter,0,0,Misty+Cloudy,12.3,15.91,42,7.0015,0,26,26,1,Saturday,22,2011,704,1
2011-01-15 23:00:00,Winter,0,0,Clear,12.3,14.395,45,19.0012,5,39,44,1,Saturday,23,2011,704,1
2011-01-16 00:00:00,Winter,0,0,Clear,10.66,15.15,56,0.0,6,33,39,1,Sunday,0,2011,703,1
2011-01-16 01:00:00,Winter,0,0,Clear,10.66,13.635,56,8.9981,4,19,23,1,Sunday,1,2011,703,1
2011-01-16 02:00:00,Winter,0,0,Clear,10.66,14.395,56,6.0032,3,13,16,1,Sunday,2,2011,703,1
2011-01-16 03:00:00,Winter,0,0,Clear,9.02,13.635,69,0.0,9,6,15,1,Sunday,3,2011,703,1
2011-01-16 04:00:00,Winter,0,0,Clear,10.66,12.88,56,11.0014,0,1,1,1,Sunday,4,2011,703,1
2011-01-16 05:00:00,Winter,0,0,Misty+Cloudy,10.66,12.88,56,11.0014,1,1,2,1,Sunday,5,2011,703,1
2011-01-16 06:00:00,Winter,0,0,Misty+Cloudy,10.66,12.88,56,11.0014,0,1,1,1,Sunday,6,2011,703,1
2011-01-16 07:00:00,Winter,0,0,Misty+Cloudy,9.84,10.605,56,19.9995,0,3,3,1,Sunday,7,2011,703,1
2011-01-16 08:00:00,Winter,0,0,Clear,9.02,10.605,55,19.0012,0,18,18,1,Sunday,8,2011,703,1
2011-01-16 09:00:00,Winter,0,0,Clear,9.02,10.605,51,16.9979,3,29,32,1,Sunday,9,2011,703,0
2011-01-16 10:00:00,Winter,0,0,Clear,9.02,10.605,51,19.0012,8,71,79,1,Sunday,10,2011,703,0
2011-01-16 11:00:00,Winter,0,0,Clear,9.84,11.365,44,16.9979,23,70,93,1,Sunday,11,2011,703,0
2011-01-16 12:00:00,Winter,0,0,Clear,9.84,10.605,41,19.0012,29,75,104,1,Sunday,12,2011,703,0
2011-01-16 13:00:00,Winter,0,0,Clear,10.66,11.365,35,19.9995,23,95,118,1,Sunday,13,2011,703,0
2011-01-16 14:00:00,Winter,0,0,Clear,11.48,13.635,36,16.9979,22,69,91,1,Sunday,14,2011,703,0
2011-01-16 15:00:00,Winter,0,0,Clear,10.66,12.12,38,16.9979,35,78,113,1,Sunday,15,2011,703,0
2011-01-16 16:00:00,Winter,0,0,Clear,9.84,11.365,38,15.0013,22,77,99,1,Sunday,16,2011,703,0
2011-01-16 17:00:00,Winter,0,0,Clear,9.02,10.605,37,16.9979,23,82,105,1,Sunday,17,2011,703,0
2011-01-16 18:00:00,Winter,0,0,Clear,8.2,10.605,40,11.0014,11,56,67,1,Sunday,18,2011,703,0
2011-01-16 19:00:00,Winter,0,0,Clear,7.38,9.85,47,8.9981,14,47,61,1,Sunday,19,2011,703,0
2011-01-16 20:00:00,Winter,0,0,Clear,7.38,9.85,47,11.0014,7,50,57,1,Sunday,20,2011,703,1
2011-01-16 21:00:00,Winter,0,0,Clear,7.38,9.85,51,11.0014,6,22,28,1,Sunday,21,2011,703,1
2011-01-16 22:00:00,Winter,0,0,Misty+Cloudy,8.2,10.605,49,8.9981,2,19,21,1,Sunday,22,2011,703,1
2011-01-16 23:00:00,Winter,0,0,Misty+Cloudy,8.2,11.365,40,7.0015,0,18,18,1,Sunday,23,2011,703,1
2011-01-17 00:00:00,Winter,1,0,Misty+Cloudy,8.2,9.85,47,15.0013,1,16,17,1,Monday,0,2011,702,1
2011-01-17 01:00:00,Winter,1,0,Misty+Cloudy,8.2,9.85,44,12.998,1,15,16,1,Monday,1,2011,702,1
2011-01-17 02:00:00,Winter,1,0,Misty+Cloudy,7.38,8.335,43,16.9979,0,8,8,1,Monday,2,2011,702,1
2011-01-17 03:00:00,Winter,1,0,Misty+Cloudy,7.38,9.09,43,12.998,0,2,2,1,Monday,3,2011,702,1
2011-01-17 04:00:00,Winter,1,0,Misty+Cloudy,7.38,9.85,43,8.9981,1,2,3,1,Monday,4,2011,702,1
2011-01-17 05:00:00,Winter,1,0,Misty+Cloudy,7.38,9.85,43,11.0014,0,1,1,1,Monday,5,2011,702,1
2011-01-17 06:00:00,Winter,1,0,Misty+Cloudy,7.38,9.09,43,12.998,0,5,5,1,Monday,6,2011,702,1
2011-01-17 07:00:00,Winter,1,0,Misty+Cloudy,6.56,9.09,50,8.9981,4,9,13,1,Monday,7,2011,702,1
2011-01-17 08:00:00,Winter,1,0,Misty+Cloudy,6.56,7.575,47,15.0013,3,30,33,1,Monday,8,2011,702,1
2011-01-17 09:00:00,Winter,1,0,Misty+Cloudy,6.56,7.575,47,15.0013,8,39,47,1,Monday,9,2011,702,0
2011-01-17 10:00:00,Winter,1,0,Misty+Cloudy,6.56,7.575,50,16.9979,7,50,57,1,Monday,10,2011,702,0
2011-01-17 11:00:00,Winter,1,0,Misty+Cloudy,6.56,7.575,55,12.998,9,55,64,1,Monday,11,2011,702,0
2011-01-17 12:00:00,Winter,1,0,Misty+Cloudy,7.38,9.85,47,8.9981,10,70,80,1,Monday,12,2011,702,0
2011-01-17 13:00:00,Winter,1,0,Misty+Cloudy,7.38,9.85,47,8.9981,13,80,93,1,Monday,13,2011,702,0
2011-01-17 14:00:00,Winter,1,0,Misty+Cloudy,7.38,10.605,43,7.0015,12,74,86,1,Monday,14,2011,702,0
2011-01-17 15:00:00,Winter,1,0,Misty+Cloudy,8.2,10.605,47,11.0014,21,72,93,1,Monday,15,2011,702,0
2011-01-17 16:00:00,Winter,1,0,Misty+Cloudy,8.2,10.605,47,11.0014,6,76,82,1,Monday,16,2011,702,0
2011-01-17 17:00:00,Winter,1,0,Clear,8.2,9.85,51,12.998,4,67,71,1,Monday,17,2011,702,0
2011-01-17 18:00:00,Winter,1,0,Misty+Cloudy,7.38,8.335,55,16.9979,7,85,92,1,Monday,18,2011,702,0
2011-01-17 19:00:00,Winter,1,0,Light Snow/Rain,7.38,9.09,59,12.998,2,58,60,1,Monday,19,2011,702,0
2011-01-17 20:00:00,Winter,1,0,Light Snow/Rain,6.56,7.575,80,12.998,4,29,33,1,Monday,20,2011,702,1
2011-01-17 21:00:00,Winter,1,0,Light Snow/Rain,6.56,7.575,80,12.998,3,24,27,1,Monday,21,2011,702,1
2011-01-17 22:00:00,Winter,1,0,Light Snow/Rain,5.74,6.06,93,16.9979,0,13,13,1,Monday,22,2011,702,1
2011-01-17 23:00:00,Winter,1,0,Light Snow/Rain,6.56,6.82,86,19.0012,1,3,4,1,Monday,23,2011,702,1
2011-01-18 12:00:00,Winter,0,1,Misty+Cloudy,8.2,9.09,86,22.0028,0,3,3,1,Teusday,12,2011,701,0
2011-01-18 13:00:00,Winter,0,1,Misty+Cloudy,8.2,9.85,86,15.0013,0,22,22,1,Teusday,13,2011,701,0
2011-01-18 14:00:00,Winter,0,1,Misty+Cloudy,9.02,11.365,80,11.0014,2,26,28,1,Teusday,14,2011,701,0
2011-01-18 15:00:00,Winter,0,1,Misty+Cloudy,9.02,11.365,87,11.0014,3,32,35,1,Teusday,15,2011,701,0
2011-01-18 16:00:00,Winter,0,1,Misty+Cloudy,9.02,11.365,87,12.998,0,61,61,1,Teusday,16,2011,701,0
2011-01-18 17:00:00,Winter,0,1,Misty+Cloudy,9.02,11.365,82,12.998,1,124,125,1,Teusday,17,2011,701,0
2011-01-18 18:00:00,Winter,0,1,Misty+Cloudy,9.02,11.365,80,11.0014,1,132,133,1,Teusday,18,2011,701,0
2011-01-18 19:00:00,Winter,0,1,Misty+Cloudy,9.02,11.365,80,8.9981,1,98,99,1,Teusday,19,2011,701,0
2011-01-18 20:00:00,Winter,0,1,Misty+Cloudy,9.02,13.635,87,0.0,0,83,83,1,Teusday,20,2011,701,1
2011-01-18 21:00:00,Winter,0,1,Misty+Cloudy,9.02,12.12,93,7.0015,0,41,41,1,Teusday,21,2011,701,1
2011-01-18 22:00:00,Winter,0,1,Misty+Cloudy,9.02,12.88,93,6.0032,0,33,33,1,Teusday,22,2011,701,1
2011-01-18 23:00:00,Winter,0,1,Misty+Cloudy,9.02,13.635,93,0.0,1,19,20,1,Teusday,23,2011,701,1
2011-01-19 00:00:00,Winter,0,1,Misty+Cloudy,9.02,13.635,93,0.0,0,3,3,1,Wednesday,0,2011,700,1
2011-01-19 01:00:00,Winter,0,1,Light Snow/Rain,9.02,11.365,93,8.9981,1,6,7,1,Wednesday,1,2011,700,1
2011-01-19 02:00:00,Winter,0,1,Light Snow/Rain,9.02,11.365,93,8.9981,0,3,3,1,Wednesday,2,2011,700,1
2011-01-19 04:00:00,Winter,0,1,Light Snow/Rain,9.02,11.365,93,8.9981,1,1,2,1,Wednesday,4,2011,700,1
2011-01-19 05:00:00,Winter,0,1,Misty+Cloudy,9.02,12.88,93,6.0032,0,7,7,1,Wednesday,5,2011,700,1
2011-01-19 06:00:00,Winter,0,1,Misty+Cloudy,9.02,12.88,93,6.0032,0,32,32,1,Wednesday,6,2011,700,1
2011-01-19 07:00:00,Winter,0,1,Misty+Cloudy,9.84,12.88,92,7.0015,1,89,90,1,Wednesday,7,2011,700,1
2011-01-19 08:00:00,Winter,0,1,Misty+Cloudy,9.84,12.88,93,7.0015,1,196,197,1,Wednesday,8,2011,700,1
2011-01-19 09:00:00,Winter,0,1,Misty+Cloudy,9.84,12.88,93,7.0015,2,107,109,1,Wednesday,9,2011,700,0
2011-01-19 10:00:00,Winter,0,1,Misty+Cloudy,10.66,13.635,93,8.9981,1,46,47,1,Wednesday,10,2011,700,0
2011-01-19 11:00:00,Winter,0,1,Misty+Cloudy,11.48,15.15,87,6.0032,5,47,52,1,Wednesday,11,2011,700,0
2011-01-19 12:00:00,Winter,0,1,Misty+Cloudy,12.3,15.91,81,6.0032,5,65,70,1,Wednesday,12,2011,700,0
2011-01-19 13:00:00,Winter,0,1,Clear,16.4,20.455,62,19.0012,11,67,78,1,Wednesday,13,2011,700,0
2011-01-19 14:00:00,Winter,0,1,Clear,16.4,20.455,58,16.9979,7,68,75,1,Wednesday,14,2011,700,0
2011-01-19 15:00:00,Winter,0,1,Clear,16.4,20.455,54,19.0012,4,78,82,1,Wednesday,15,2011,700,0
2011-01-19 16:00:00,Winter,0,1,Clear,15.58,19.695,58,26.0027,10,94,104,1,Wednesday,16,2011,700,0
2011-01-19 17:00:00,Winter,0,1,Clear,14.76,16.665,57,22.0028,7,190,197,1,Wednesday,17,2011,700,0
2011-01-19 18:00:00,Winter,0,1,Clear,13.94,15.91,61,19.0012,5,156,161,1,Wednesday,18,2011,700,0
2011-01-19 19:00:00,Winter,0,1,Clear,13.12,14.395,57,27.9993,4,108,112,1,Wednesday,19,2011,700,0
2011-01-19 20:00:00,Winter,0,1,Clear,13.12,15.15,49,19.9995,2,74,76,1,Wednesday,20,2011,700,1
2011-01-19 21:00:00,Winter,0,1,Clear,13.12,14.395,49,27.9993,4,55,59,1,Wednesday,21,2011,700,1
2011-01-19 22:00:00,Winter,0,1,Clear,12.3,15.15,52,11.0014,6,53,59,1,Wednesday,22,2011,700,1
2011-01-19 23:00:00,Winter,0,1,Clear,12.3,13.635,52,31.0009,1,27,28,1,Wednesday,23,2011,700,1
2011-02-01 00:00:00,Winter,0,1,Misty+Cloudy,6.56,9.09,64,7.0015,2,6,8,2,Teusday,0,2011,687,1
2011-02-01 01:00:00,Winter,0,1,Misty+Cloudy,6.56,9.09,69,7.0015,0,3,3,2,Teusday,1,2011,687,1
2011-02-01 02:00:00,Winter,0,1,Misty+Cloudy,6.56,11.365,69,0.0,0,2,2,2,Teusday,2,2011,687,1
