season,holiday,workingday,weather,temp,humidity,windspeed,count,date,years,months,days,hours,is_night
1,0,1,3,9.02,93,8.9981,3,18,2011,1,19,2,0
1,0,1,3,9.02,93,8.9981,2,18,2011,1,19,4,0
1,0,1,2,9.02,93,6.0032,7,18,2011,1,19,5,0
1,0,1,2,9.02,93,6.0032,32,18,2011,1,19,6,Set
1,0,1,2,9.84,92,7.0015,90,18,2011,1,19,7,1
1,0,1,2,9.84,93,7.0015,197,18,2011,1,19,8,1
1,0,1,2,9.84,93,7.0015,109,18,2011,1,19,9,1
1,0,1,2,10.66,93,8.9981,47,18,2011,1,19,10,1
1,0,1,2,11.48,87,6.0032,52,18,2011,1,19,11,1
1,0,1,2,12.3,81,6.0032,70,18,2011,1,19,12,1
1,0,1,1,16.4,62,19.0012,78,18,2011,1,19,13,1
1,0,1,1,16.4,58,16.9979,75,18,2011,1,19,14,1
1,0,1,1,16.4,54,19.0012,82,18,2011,1,19,15,1
1,0,1,1,15.58,58,26.0027,104,18,2011,1,19,16,1
1,0,1,1,14.76,57,22.0028,197,18,2011,1,19,17,1
1,0,1,1,13.94,61,19.0012,161,18,2011,1,19,18,1
1,0,1,1,13.12,57,27.9993,112,18,2011,1,19,19,1
1,0,1,1,13.12,49,19.9995,76,18,2011,1,19,20,Rise
1,0,1,1,13.12,49,27.9993,59,18,2011,1,19,21,0
1,0,1,1,12.3,52,11.0014,59,18,2011,1,19,22,0
1,0,1,1,12.3,52,31.0009,28,18,2011,1,19,23,0
1,0,1,2,6.56,64,7.0015,8,31,2011,2,1,0,0
1,0,1,2,6.56,69,7.0015,3,31,2011,2,1,1,0
1,0,1,2,6.56,69,0.0,2,31,2011,2,1,2,0
1,0,1,2,6.56,69,0.0,2,31,2011,2,1,3,0
1,0,1,3,5.74,93,0.0,3,31,2011,2,1,5,0
1,0,1,3,5.74,93,0.0,22,31,2011,2,1,6,Set
1,0,1,3,6.56,93,0.0,52,31,2011,2,1,7,1
1,0,1,3,6.56,93,0.0,135,31,2011,2,1,8,1
1,0,1,2,6.56,93,0.0,116,31,2011,2,1,9,1
1,0,1,2,6.56,93,0.0,47,31,2011,2,1,10,1
1,0,1,2,7.38,86,0.0,51,31,2011,2,1,11,1
1,0,1,2,8.2,86,0.0,55,31,2011,2,1,12,1
1,0,1,2,8.2,86,0.0,52,31,2011,2,1,13,1
1,0,1,2,9.02,80,6.0032,54,31,2011,2,1,14,1
1,0,1,2,9.84,75,0.0,52,31,2011,2,1,15,1
1,0,1,2,9.84,75,8.9981,64,31,2011,2,1,16,1
1,0,1,2,9.84,75,0.0,176,31,2011,2,1,17,1
1,0,1,2,9.84,81,7.0015,168,31,2011,2,1,18,1
1,0,1,2,9.84,81,8.9981,108,31,2011,2,1,19,1
1,0,1,2,9.02,87,8.9981,74,31,2011,2,1,20,Rise
1,0,1,2,9.02,87,8.9981,64,31,2011,2,1,21,0
1,0,1,2,9.02,87,6.0032,36,31,2011,2,1,22,0
1,0,1,3,8.2,93,12.998,16,31,2011,2,1,23,0
1,0,1,3,9.02,93,7.0015,2,32,2011,2,2,0,0
1,0,1,3,9.02,93,12.998,3,32,2011,2,2,1,0
1,0,1,3,9.02,93,8.9981,4,32,2011,2,2,2,0
1,0,1,3,9.02,93,8.9981,1,32,2011,2,2,3,0
1,0,1,3,9.02,93,19.0012,1,32,2011,2,2,4,0
1,0,1,3,9.02,93,7.0015,3,32,2011,2,2,5,0
1,0,1,3,9.02,93,7.0015,18,32,2011,2,2,6,Set
1,0,1,3,9.02,93,15.0013,49,32,2011,2,2,7,1
1,0,1,3,9.02,93,15.0013,155,32,2011,2,2,8,1
1,0,1,2,9.84,93,6.0032,123,32,2011,2,2,9,1
1,0,1,2,9.02,100,0.0,61,32,2011,2,2,10,1
1,0,1,2,9.84,93,12.998,52,32,2011,2,2,11,1
1,0,1,2,9.84,93,15.0013,64,32,2011,2,2,12,1
1,0,1,1,13.94,93,11.0014,75,32,2011,2,2,13,1
1,0,1,1,15.58,82,26.0027,63,32,2011,2,2,14,1
1,0,1,1,15.58,76,22.0028,76,32,2011,2,2,15,1
1,0,1,1,14.76,71,19.9995,103,32,2011,2,2,16,1
1,0,1,1,14.76,53,35.0008,190,32,2011,2,2,17,1
1,0,1,1,13.94,42,36.9974,182,32,2011,2,2,18,1
1,0,1,1,11.48,45,32.9975,91,32,2011,2,2,19,1
1,0,1,1,9.84,48,36.9974,75,32,2011,2,2,20,Rise
1,0,1,1,9.02,47,22.0028,63,32,2011,2,2,21,0
1,0,1,1,9.02,44,16.9979,40,32,2011,2,2,22,0
1,0,1,1,8.2,44,30.0026,32,32,2011,2,2,23,0
1,0,1,1,8.2,40,30.0026,12,33,2011,2,3,0,0
1,0,1,1,8.2,44,35.0008,5,33,2011,2,3,1,0
1,0,1,1,7.38,43,16.9979,2,33,2011,2,3,2,0
1,0,1,1,7.38,43,16.9979,1,33,2011,2,3,3,0
1,0,1,1,6.56,50,19.9995,2,33,2011,2,3,5,0
1,0,1,1,6.56,43,23.9994,39,33,2011,2,3,6,Set
1,0,1,1,5.74,50,22.0028,87,33,2011,2,3,7,1
1,0,1,1,5.74,50,23.9994,188,33,2011,2,3,8,1
1,0,1,1,6.56,47,19.9995,133,33,2011,2,3,9,1
1,0,1,1,7.38,43,22.0028,52,33,2011,2,3,10,1
1,0,1,1,7.38,43,30.0026,64,33,2011,2,3,11,1
1,0,1,1,8.2,40,23.9994,69,33,2011,2,3,12,1
1,0,1,1,8.2,40,27.9993,51,33,2011,2,3,13,1
1,0,1,1,9.02,37,26.0027,47,33,2011,2,3,14,1
1,0,1,1,9.02,37,22.0028,60,33,2011,2,3,15,1
1,0,1,1,9.02,37,16.9979,78,33,2011,2,3,16,1
1,0,1,1,8.2,40,12.998,175,33,2011,2,3,17,1
1,0,1,1,8.2,40,11.0014,147,33,2011,2,3,18,1
1,0,1,1,8.2,40,0.0,96,33,2011,2,3,19,1
1,0,1,1,8.2,47,6.0032,109,33,2011,2,3,20,Rise
1,0,1,1,7.38,55,7.0015,54,33,2011,2,3,21,0
1,0,1,1,7.38,51,6.0032,41,33,2011,2,3,22,0
1,0,1,1,8.2,47,7.0015,38,33,2011,2,3,23,0
1,0,1,2,8.2,44,0.0,13,34,2011,2,4,0,0
1,0,1,2,6.56,59,0.0,7,34,2011,2,4,1,0
1,0,1,2,5.74,63,7.0015,1,34,2011,2,4,2,0
1,0,1,2,5.74,63,7.0015,1,34,2011,2,4,3,0
1,0,1,2,5.74,63,8.9981,7,34,2011,2,4,5,0
1,0,1,2,6.56,55,0.0,28,34,2011,2,4,6,Set
1,0,1,1,5.74,59,0.0,87,34,2011,2,4,7,1
1,0,1,1,5.74,74,8.9981,220,34,2011,2,4,8,1
1,0,1,2,6.56,80,8.9981,127,34,2011,2,4,9,1
1,0,1,2,8.2,51,8.9981,51,34,2011,2,4,10,1
1,0,1,1,9.02,51,11.0014,64,34,2011,2,4,11,1
1,0,1,2,9.84,48,11.0014,86,34,2011,2,4,12,1
1,0,1,2,10.66,50,15.0013,82,34,2011,2,4,13,1
1,0,1,2,11.48,45,11.0014,91,34,2011,2,4,14,1
1,0,1,2,11.48,48,16.9979,90,34,2011,2,4,15,1
1,0,1,2,12.3,42,15.0013,99,34,2011,2,4,16,1
1,0,1,2,10.66,56,8.9981,205,34,2011,2,4,17,1
1,0,1,2,9.84,60,7.0015,155,34,2011,2,4,18,1
1,0,1,2,9.84,65,8.9981,103,34,2011,2,4,19,1
1,0,1,2,9.84,65,11.0014,71,34,2011,2,4,20,Rise
1,0,1,2,9.84,70,11.0014,43,34,2011,2,4,21,0
1,0,1,2,9.84,65,11.0014,46,34,2011,2,4,22,0
1,0,1,2,9.84,70,8.9981,31,34,2011,2,4,23,0
1,0,0,2,9.84,70,11.0014,39,35,2011,2,5,0,0
1,0,0,2,9.84,65,11.0014,18,35,2011,2,5,1,0
1,0,0,2,9.84,75,11.0014,17,35,2011,2,5,2,0
1,0,0,2,9.84,75,11.0014,11,35,2011,2,5,3,0
1,0,0,3,9.02,93,8.9981,8,35,2011,2,5,4,0
1,0,0,3,8.2,100,6.0032,9,35,2011,2,5,5,0
1,0,0,3,8.2,100,0.0,4,35,2011,2,5,6,Set
1,0,0,3,9.02,93,6.0032,4,35,2011,2,5,7,1
1,0,0,3,8.2,100,6.0032,10,35,2011,2,5,8,1
1,0,0,3,8.2,100,6.0032,20,35,2011,2,5,9,1
1,0,0,3,8.2,100,8.9981,34,35,2011,2,5,10,1
1,0,0,3,9.02,100,8.9981,47,35,2011,2,5,11,1
1,0,0,3,9.02,100,11.0014,52,35,2011,2,5,12,1
1,0,0,3,9.02,100,11.0014,72,35,2011,2,5,13,1
1,0,0,3,9.02,100,0.0,55,35,2011,2,5,14,1
1,0,0,3,9.02,100,0.0,60,35,2011,2,5,15,1
1,0,0,3,9.02,100,8.9981,71,35,2011,2,5,16,1
1,0,0,2,9.84,100,19.0012,78,35,2011,2,5,17,1
1,0,0,2,11.48,93,30.0026,83,35,2011,2,5,18,1
1,0,0,2,11.48,93,30.0026,84,35,2011,2,5,19,1
1,0,0,1,12.3,87,16.9979,69,35,2011,2,5,20,Rise
1,0,0,1,10.66,100,12.998,56,35,2011,2,5,21,0
1,0,0,1,10.66,93,8.9981,45,35,2011,2,5,22,0
1,0,0,1,10.66,93,15.0013,59,35,2011,2,5,23,0
1,0,0,1,10.66,70,12.998,39,36,2011,2,6,0,0
1,0,0,1,10.66,65,27.9993,44,36,2011,2,6,1,0
1,0,0,1,10.66,60,22.0028,20,36,2011,2,6,2,0
1,0,0,1,10.66,60,6.0032,13,36,2011,2,6,3,0
1,0,0,1,10.66,60,23.9994,2,36,2011,2,6,4,0
1,0,0,1,10.66,60,15.0013,1,36,2011,2,6,5,0
1,0,0,1,10.66,60,15.0013,1,36,2011,2,6,6,Set
1,0,0,1,9.84,65,11.0014,8,36,2011,2,6,7,1
1,0,0,1,9.84,65,7.0015,23,36,2011,2,6,8,1
1,0,0,1,11.48,56,7.0015,45,36,2011,2,6,9,1
1,0,0,1,12.3,52,16.9979,89,36,2011,2,6,10,1
1,0,0,1,13.12,49,16.9979,117,36,2011,2,6,11,1
1,0,0,1,13.94,46,0.0,174,36,2011,2,6,12,1
1,0,0,1,13.94,46,0.0,182,36,2011,2,6,13,1
1,0,0,1,13.94,46,6.0032,161,36,2011,2,6,14,1
1,0,0,1,13.94,46,6.0032,182,36,2011,2,6,15,1
1,0,0,1,13.94,49,7.0015,157,36,2011,2,6,16,1
1,0,0,1,13.94,46,0.0,121,36,2011,2,6,17,1
1,0,0,1,12.3,56,11.0014,78,36,2011,2,6,18,1
1,0,0,1,11.48,61,8.9981,21,36,2011,2,6,19,1
1,0,0,1,11.48,61,7.0015,26,36,2011,2,6,20,Rise
1,0,0,1,10.66,60,0.0,27,36,2011,2,6,21,0
1,0,0,1,10.66,60,0.0,62,36,2011,2,6,22,0
1,0,0,1,9.84,65,0.0,30,36,2011,2,6,23,0
1,0,1,1,9.84,65,0.0,15,37,2011,2,7,0,0
1,0,1,1,9.02,75,0.0,5,37,2011,2,7,1,0
1,0,1,1,8.2,80,0.0,3,37,2011,2,7,2,0
1,0,1,1,8.2,86,0.0,1,37,2011,2,7,3,0
1,0,1,1,8.2,86,0.0,2,37,2011,2,7,4,0
1,0,1,1,8.2,86,0.0,10,37,2011,2,7,5,0
1,0,1,1,7.38,93,0.0,30,37,2011,2,7,6,Set
1,0,1,1,7.38,86,0.0,95,37,2011,2,7,7,1
1,0,1,2,6.56,100,0.0,230,37,2011,2,7,8,1
1,0,1,1,9.02,80,0.0,118,37,2011,2,7,9,1
1,0,1,1,9.84,75,7.0015,55,37,2011,2,7,10,1
1,0,1,1,12.3,65,6.0032,47,37,2011,2,7,11,1
1,0,1,2,13.12,62,0.0,66,37,2011,2,7,12,1
1,0,1,2,14.76,57,6.0032,64,37,2011,2,7,13,1
1,0,1,2,14.76,57,6.0032,60,37,2011,2,7,14,1
1,0,1,2,15.58,54,6.0032,50,37,2011,2,7,15,1
1,0,1,2,14.76,57,8.9981,114,37,2011,2,7,16,1
1,0,1,2,13.12,70,11.0014,216,37,2011,2,7,17,1
1,0,1,2,13.94,66,8.9981,175,37,2011,2,7,18,1
1,0,1,2,13.12,70,0.0,128,37,2011,2,7,19,1
1,0,1,2,13.12,70,7.0015,88,37,2011,2,7,20,Rise
1,0,1,1,13.12,70,0.0,78,37,2011,2,7,21,0
1,0,1,1,11.48,81,6.0032,37,37,2011,2,7,22,0
1,0,1,2,12.3,81,0.0,25,37,2011,2,7,23,0
1,0,1,2,11.48,87,0.0,10,38,2011,2,8,0,0
1,0,1,2,11.48,87,0.0,4,38,2011,2,8,1,0
1,0,1,2,10.66,93,7.0015,2,38,2011,2,8,2,0
1,0,1,3,11.48,93,11.0014,1,38,2011,2,8,3,0
1,0,1,1,10.66,93,11.0014,3,38,2011,2,8,4,0
1,0,1,1,10.66,81,22.0028,2,38,2011,2,8,5,0
1,0,1,1,10.66,70,22.0028,39,38,2011,2,8,6,Set
1,0,1,1,9.84,65,27.9993,100,38,2011,2,8,7,1
1,0,1,1,9.84,56,32.9975,243,38,2011,2,8,8,1
1,0,1,1,9.84,52,32.9975,135,38,2011,2,8,9,1
1,0,1,1,9.02,47,36.9974,48,38,2011,2,8,10,1
1,0,1,1,9.02,47,31.0009,50,38,2011,2,8,11,1
1,0,1,1,9.84,38,32.9975,65,38,2011,2,8,12,1
1,0,1,2,9.84,32,30.0026,50,38,2011,2,8,13,1
1,0,1,1,9.02,37,27.9993,64,38,2011,2,8,14,1
1,0,1,1,9.02,35,26.0027,51,38,2011,2,8,15,1
1,0,1,1,9.02,35,35.0008,83,38,2011,2,8,16,1
1,0,1,1,9.02,32,39.0007,176,38,2011,2,8,17,1
1,0,1,1,8.2,32,26.0027,152,38,2011,2,8,18,1
1,0,1,1,6.56,40,31.0009,101,38,2011,2,8,19,1
1,0,1,1,6.56,40,22.0028,56,38,2011,2,8,20,Rise
1,0,1,1,5.74,33,31.0009,54,38,2011,2,8,21,0
1,0,1,1,4.92,33,23.9994,29,38,2011,2,8,22,0
1,0,1,1,4.92,33,22.0028,12,38,2011,2,8,23,0
1,0,1,1,4.1,36,23.9994,17,39,2011,2,9,0,0
1,0,1,1,4.1,36,15.0013,7,39,2011,2,9,1,0
1,0,1,1,3.28,38,19.0012,3,39,2011,2,9,2,0
1,0,1,1,2.46,45,8.9981,2,39,2011,2,9,3,0
1,0,1,1,2.46,45,7.0015,7,39,2011,2,9,5,0
1,0,1,1,2.46,45,0.0,43,39,2011,2,9,6,Set
1,0,1,1,2.46,49,7.0015,99,39,2011,2,9,7,1
1,0,1,1,4.1,42,0.0,199,39,2011,2,9,8,1
1,0,1,1,4.92,39,11.0014,123,39,2011,2,9,9,1
1,0,1,1,5.74,36,0.0,59,39,2011,2,9,10,1
1,0,1,2,5.74,43,11.0014,41,39,2011,2,9,11,1
1,0,1,2,7.38,40,15.0013,61,39,2011,2,9,12,1
1,0,1,1,7.38,40,16.9979,69,39,2011,2,9,13,1
1,0,1,1,8.2,34,19.9995,58,39,2011,2,9,14,1
1,0,1,2,8.2,34,19.0012,64,39,2011,2,9,15,1
1,0,1,2,8.2,37,16.9979,79,39,2011,2,9,16,1
1,0,1,2,8.2,34,16.9979,166,39,2011,2,9,17,1
1,0,1,2,7.38,47,19.9995,170,39,2011,2,9,18,1
1,0,1,3,5.74,86,16.9979,88,39,2011,2,9,19,1
1,0,1,3,5.74,86,11.0014,84,39,2011,2,9,20,Rise
1,0,1,2,5.74,86,11.0014,83,39,2011,2,9,21,0
1,0,1,3,6.56,80,11.0014,46,39,2011,2,9,22,0
1,0,1,3,6.56,80,12.998,37,39,2011,2,9,23,0
1,0,1,3,5.74,86,12.998,16,40,2011,2,10,0,0
1,0,1,3,5.74,80,8.9981,7,40,2011,2,10,1,0
1,0,1,3,5.74,80,8.9981,3,40,2011,2,10,2,0
1,0,1,2,5.74,59,15.0013,1,40,2011,2,10,4,0
1,0,1,2,4.92,50,15.0013,6,40,2011,2,10,5,0
1,0,1,2,4.92,54,19.0012,26,40,2011,2,10,6,Set
1,0,1,1,4.1,50,27.9993,99,40,2011,2,10,7,1
1,0,1,1,4.1,49,22.0028,178,40,2011,2,10,8,1
1,0,1,1,4.92,42,23.9994,122,40,2011,2,10,9,1
1,0,1,1,4.92,42,19.9995,35,40,2011,2,10,10,1
1,0,1,1,5.74,39,23.9994,45,40,2011,2,10,11,1
1,0,1,1,6.56,34,26.0027,69,40,2011,2,10,12,1
1,0,1,1,7.38,29,19.9995,62,40,2011,2,10,13,1
1,0,1,1,8.2,27,19.0012,48,40,2011,2,10,14,1
1,0,1,1,8.2,25,16.9979,50,40,2011,2,10,15,1
1,0,1,1,8.2,27,19.9995,80,40,2011,2,10,16,1
1,0,1,1,7.38,26,12.998,165,40,2011,2,10,17,1
1,0,1,1,6.56,28,8.9981,160,40,2011,2,10,18,1
1,0,1,1,5.74,28,7.0015,112,40,2011,2,10,19,1
1,0,1,1,5.74,31,6.0032,97,40,2011,2,10,20,Rise
1,0,1,1,5.74,39,0.0,72,40,2011,2,10,21,0
1,0,1,1,4.92,39,0.0,51,40,2011,2,10,22,0
1,0,1,1,4.92,42,7.0015,34,40,2011,2,10,23,0
1,0,1,1,4.1,49,7.0015,14,41,2011,2,11,0,0
1,0,1,1,4.1,54,6.0032,7,41,2011,2,11,1,0
1,0,1,1,4.1,54,6.0032,3,41,2011,2,11,2,0
1,0,1,1,3.28,63,6.0032,4,41,2011,2,11,5,0
1,0,1,1,4.1,68,0.0,24,41,2011,2,11,6,Set
1,0,1,1,3.28,73,0.0,74,41,2011,2,11,7,1
1,0,1,1,4.1,74,11.0014,216,41,2011,2,11,8,1
1,0,1,1,4.92,74,15.0013,140,41,2011,2,11,9,1
1,0,1,1,5.74,69,12.998,44,41,2011,2,11,10,1
1,0,1,1,9.02,47,8.9981,64,41,2011,2,11,11,1
1,0,1,1,9.02,47,8.9981,71,41,2011,2,11,12,1
1,0,1,1,9.84,35,12.998,110,41,2011,2,11,13,1
1,0,1,1,12.3,26,16.9979,84,41,2011,2,11,14,1
1,0,1,1,13.12,21,11.0014,74,41,2011,2,11,15,1
1,0,1,1,12.3,28,12.998,125,41,2011,2,11,16,1
1,0,1,1,12.3,24,0.0,211,41,2011,2,11,17,1
1,0,1,1,11.48,28,0.0,174,41,2011,2,11,18,1
1,0,1,1,10.66,33,0.0,101,41,2011,2,11,19,1
1,0,1,1,9.02,55,8.9981,63,41,2011,2,11,20,Rise
1,0,1,1,8.2,59,8.9981,47,41,2011,2,11,21,0
1,0,1,1,8.2,64,6.0032,43,41,2011,2,11,22,0
1,0,1,1,7.38,69,0.0,53,41,2011,2,11,23,0
1,0,0,1,6.56,69,6.0032,30,42,2011,2,12,0,0
1,0,0,1,5.74,86,0.0,24,42,2011,2,12,1,0
1,0,0,1,5.74,80,0.0,15,42,2011,2,12,2,0
1,0,0,1,4.92,80,0.0,10,42,2011,2,12,3,0
1,0,0,1,4.92,74,6.0032,4,42,2011,2,12,4,0
1,0,0,1,4.92,74,6.0032,1,42,2011,2,12,5,0
1,0,0,1,4.92,93,12.998,2,42,2011,2,12,6,Set
1,0,0,1,4.92,80,7.0015,11,42,2011,2,12,7,1
1,0,0,1,5.74,86,8.9981,30,42,2011,2,12,8,1
1,0,0,1,6.56,64,8.9981,43,42,2011,2,12,9,1
1,0,0,1,9.02,41,16.9979,84,42,2011,2,12,10,1
1,0,0,1,12.3,28,22.0028,114,42,2011,2,12,11,1
1,0,0,1,12.3,39,31.0009,120,42,2011,2,12,12,1
1,0,0,1,12.3,39,27.9993,135,42,2011,2,12,13,1
1,0,0,1,13.94,31,19.0012,120,42,2011,2,12,14,1
1,0,0,1,13.94,29,27.9993,174,42,2011,2,12,15,1
1,0,0,1,13.94,29,27.9993,145,42,2011,2,12,16,1
1,0,0,1,13.12,31,35.0008,137,42,2011,2,12,17,1
1,0,0,1,11.48,38,22.0028,64,42,2011,2,12,18,1
1,0,0,1,11.48,38,11.0014,41,42,2011,2,12,19,1
1,0,0,1,10.66,41,15.0013,40,42,2011,2,12,20,Rise
1,0,0,1,10.66,41,0.0,51,42,2011,2,12,21,0
1,0,0,1,9.84,44,6.0032,45,42,2011,2,12,22,0
1,0,0,1,9.02,51,8.9981,32,42,2011,2,12,23,0
1,0,0,1,8.2,64,7.0015,39,43,2011,2,13,0,0
1,0,0,1,8.2,59,6.0032,24,43,2011,2,13,1,0
1,0,0,2,8.2,75,6.0032,20,43,2011,2,13,2,0
1,0,0,2,8.2,69,7.0015,12,43,2011,2,13,3,0
1,0,0,2,8.2,69,11.0014,2,43,2011,2,13,4,0
1,0,0,2,8.2,69,8.9981,5,43,2011,2,13,6,Set
1,0,0,2,9.02,55,0.0,3,43,2011,2,13,7,1
1,0,0,2,9.02,64,12.998,12,43,2011,2,13,8,1
1,0,0,2,9.84,60,15.0013,47,43,2011,2,13,9,1
1,0,0,1,12.3,45,22.0028,105,43,2011,2,13,10,1
1,0,0,1,13.12,39,30.0026,112,43,2011,2,13,11,1
1,0,0,1,14.76,32,31.0009,152,43,2011,2,13,12,1
1,0,0,1,15.58,29,23.9994,154,43,2011,2,13,13,1
1,0,0,2,16.4,30,27.9993,161,43,2011,2,13,14,1
1,0,0,2,16.4,30,19.9995,162,43,2011,2,13,15,1
1,0,0,2,17.22,28,22.0028,134,43,2011,2,13,16,1
1,0,0,1,17.22,28,22.0028,125,43,2011,2,13,17,1
1,0,0,1,16.4,32,19.9995,95,43,2011,2,13,18,1
1,0,0,1,16.4,35,19.0012,61,43,2011,2,13,19,1
1,0,0,1,16.4,35,22.0028,47,43,2011,2,13,20,Rise
1,0,0,1,16.4,35,23.9994,51,43,2011,2,13,21,0
1,0,0,1,16.4,35,19.9995,36,43,2011,2,13,22,0
1,0,0,1,16.4,35,23.9994,30,43,2011,2,13,23,0
1,0,1,1,15.58,37,23.9994,11,44,2011,2,14,0,0
1,0,1,1,15.58,37,23.9994,7,44,2011,2,14,1,0
1,0,1,1,14.76,40,19.9995,2,44,2011,2,14,2,0
1,0,1,1,13.94,46,15.0013,2,44,2011,2,14,3,0
1,0,1,1,13.12,53,19.0012,2,44,2011,2,14,4,0
1,0,1,1,13.12,53,19.0012,3,44,2011,2,14,5,0
1,0,1,1,13.94,46,19.9995,26,44,2011,2,14,6,Set
1,0,1,1,13.94,46,19.9995,98,44,2011,2,14,7,1
1,0,1,1,15.58,40,31.0009,256,44,2011,2,14,8,1
1,0,1,1,16.4,37,26.0027,130,44,2011,2,14,9,1
1,0,1,1,18.04,33,15.0013,55,44,2011,2,14,10,1
1,0,1,1,21.32,23,16.9979,53,44,2011,2,14,11,1
1,0,1,1,22.96,22,30.0026,126,44,2011,2,14,12,1
1,0,1,1,23.78,19,26.0027,120,44,2011,2,14,13,1
1,0,1,1,24.6,15,32.9975,90,44,2011,2,14,14,1
1,0,1,1,22.96,21,43.9989,90,44,2011,2,14,15,1
1,0,1,1,21.32,27,31.0009,118,44,2011,2,14,16,1
1,0,1,1,18.86,33,40.9973,243,44,2011,2,14,17,1
1,0,1,1,16.4,40,40.9973,205,44,2011,2,14,18,1
1,0,1,1,15.58,43,32.9975,98,44,2011,2,14,19,1
1,0,1,1,14.76,46,31.0009,70,44,2011,2,14,20,Rise
1,0,1,1,14.76,50,35.0008,43,44,2011,2,14,21,0
1,0,1,1,13.94,46,43.9989,45,44,2011,2,14,22,0
1,0,1,1,13.12,49,32.9975,20,44,2011,2,14,23,0
1,0,1,1,12.3,49,27.9993,19,45,2011,2,15,0,0
1,0,1,1,12.3,42,51.9987,5,45,2011,2,15,1,0
1,0,1,1,11.48,41,46.0022,3,45,2011,2,15,2,0
1,0,1,1,9.02,37,35.0008,1,45,2011,2,15,4,0
1,0,1,1,9.02,32,31.0009,4,45,2011,2,15,5,0
1,0,1,1,8.2,32,22.0028,30,45,2011,2,15,6,Set
1,0,1,1,8.2,32,23.9994,105,45,2011,2,15,7,1
1,0,1,1,8.2,32,23.9994,223,45,2011,2,15,8,1
1,0,1,1,9.02,29,30.0026,110,45,2011,2,15,9,1
1,0,1,1,9.84,27,19.0012,52,45,2011,2,15,10,1
1,0,1,1,10.66,25,16.9979,57,45,2011,2,15,11,1
1,0,1,1,11.48,24,16.9979,71,45,2011,2,15,12,1
1,0,1,1,13.12,21,15.0013,82,45,2011,2,15,13,1
1,0,1,1,13.94,19,15.0013,79,45,2011,2,15,14,1
1,0,1,1,13.94,19,11.0014,85,45,2011,2,15,15,1
1,0,1,1,13.94,19,16.9979,98,45,2011,2,15,16,1
1,0,1,1,13.12,22,15.0013,206,45,2011,2,15,17,1
1,0,1,1,12.3,22,8.9981,212,45,2011,2,15,18,1
1,0,1,1,11.48,26,8.9981,145,45,2011,2,15,19,1
1,0,1,1,10.66,33,7.0015,101,45,2011,2,15,20,Rise
1,0,1,1,9.84,52,0.0,66,45,2011,2,15,21,0
1,0,1,1,9.84,44,0.0,41,45,2011,2,15,22,0
1,0,1,2,9.02,44,6.0032,20,45,2011,2,15,23,0
1,0,1,1,9.02,41,6.0032,15,46,2011,2,16,0,0
1,0,1,1,8.2,44,6.0032,9,46,2011,2,16,1,0
1,0,1,2,8.2,47,12.998,1,46,2011,2,16,3,0
1,0,1,1,8.2,51,12.998,1,46,2011,2,16,4,0
1,0,1,1,8.2,47,12.998,5,46,2011,2,16,5,0
1,0,1,1,8.2,55,15.0013,33,46,2011,2,16,6,Set
1,0,1,2,8.2,55,15.0013,108,46,2011,2,16,7,1
1,0,1,2,9.02,55,11.0014,230,46,2011,2,16,8,1
1,0,1,1,9.84,52,19.0012,124,46,2011,2,16,9,1
1,0,1,1,10.66,41,26.0027,69,46,2011,2,16,10,1
1,0,1,1,13.94,34,19.9995,66,46,2011,2,16,11,1
1,0,1,1,15.58,32,22.0028,86,46,2011,2,16,12,1
1,0,1,1,17.22,30,23.9994,93,46,2011,2,16,13,1
1,0,1,1,18.86,28,27.9993,82,46,2011,2,16,14,1
1,0,1,1,18.86,28,27.9993,117,46,2011,2,16,15,1
1,0,1,1,18.86,31,26.0027,122,46,2011,2,16,16,1
1,0,1,1,18.86,28,19.0012,255,46,2011,2,16,17,1
1,0,1,1,16.4,40,15.0013,222,46,2011,2,16,18,1
1,0,1,1,13.94,53,15.0013,161,46,2011,2,16,19,1
1,0,1,1,15.58,43,12.998,118,46,2011,2,16,20,Rise
1,0,1,1,14.76,46,12.998,92,46,2011,2,16,21,0
1,0,1,1,13.94,53,12.998,73,46,2011,2,16,22,0
1,0,1,1,15.58,40,15.0013,33,46,2011,2,16,23,0
1,0,1,1,13.94,53,12.998,17,47,2011,2,17,0,0
1,0,1,1,13.94,53,15.0013,6,47,2011,2,17,1,0
1,0,1,2,13.94,53,15.0013,6,47,2011,2,17,2,0
1,0,1,1,13.94,53,12.998,4,47,2011,2,17,3,0
1,0,1,1,13.12,57,12.998,4,47,2011,2,17,4,0
1,0,1,1,13.12,66,6.0032,12,47,2011,2,17,5,0
1,0,1,1,12.3,70,8.9981,47,47,2011,2,17,6,Set
1,0,1,1,13.12,57,7.0015,126,47,2011,2,17,7,1
1,0,1,1,13.12,57,6.0032,285,47,2011,2,17,8,1
1,0,1,1,14.76,57,12.998,179,47,2011,2,17,9,1
1,0,1,1,15.58,54,12.998,88,47,2011,2,17,10,1
1,0,1,2,18.04,44,16.9979,90,47,2011,2,17,11,1
1,0,1,1,19.68,41,15.0013,101,47,2011,2,17,12,1
1,0,1,1,22.14,34,15.0013,123,47,2011,2,17,13,1
1,0,1,1,24.6,31,15.0013,81,47,2011,2,17,14,1
1,0,1,1,24.6,28,16.9979,106,47,2011,2,17,15,1
