season,holiday,workingday,weather,temp,humidity,windspeed,casual,count,date,years,months,days,hours,is_night
1,1,0,2,8.2,47,11.0014,6,82,16,2011,1,17,16,1
1,1,0,1,8.2,51,12.998,4,71,16,2011,1,17,17,1
1,1,0,2,7.38,55,16.9979,7,92,16,2011,1,17,18,1
1,1,0,3,7.38,59,12.998,2,60,16,2011,1,17,19,1
1,1,0,3,6.56,80,12.998,4,33,16,2011,1,17,20,1
1,1,0,3,6.56,80,12.998,3,27,16,2011,1,17,21,1
1,1,0,3,5.74,93,16.9979,0,13,16,2011,1,17,22,1
1,1,0,3,6.56,86,19.0012,1,4,16,2011,1,17,23,1
1,0,1,2,8.2,86,22.0028,0,3,17,2011,1,18,12,1
1,0,1,2,8.2,86,15.0013,0,22,17,2011,1,18,13,1
1,0,1,2,9.02,80,11.0014,2,28,17,2011,1,18,14,1
1,0,1,2,9.02,87,11.0014,3,35,17,2011,1,18,15,1
1,0,1,2,9.02,87,12.998,0,61,17,2011,1,18,16,1
1,0,1,2,9.02,82,12.998,1,125,17,2011,1,18,17,1
1,0,1,2,9.02,80,11.0014,1,133,17,2011,1,18,18,1
1,0,1,2,9.02,80,8.9981,1,99,17,2011,1,18,19,1
1,0,1,2,9.02,87,0.0,0,83,17,2011,1,18,20,1
1,0,1,2,9.02,93,7.0015,0,41,17,2011,1,18,21,1
1,0,1,2,9.02,93,6.0032,0,33,17,2011,1,18,22,1
1,0,1,2,9.02,93,0.0,1,20,17,2011,1,18,23,1
1,0,1,2,9.02,93,0.0,0,3,18,2011,1,19,0,1
1,0,1,3,9.02,93,8.9981,1,7,18,2011,1,19,1,1
1,0,1,3,9.02,93,8.9981,0,3,18,2011,1,19,2,1
1,0,1,3,9.02,93,8.9981,1,2,18,2011,1,19,4,1
1,0,1,2,9.02,93,6.0032,0,7,18,2011,1,19,5,1
1,0,1,2,9.02,93,6.0032,0,32,18,2011,1,19,6,1
1,0,1,2,9.84,92,7.0015,1,90,18,2011,1,19,7,1
1,0,1,2,9.84,93,7.0015,1,197,18,2011,1,19,8,1
1,0,1,2,9.84,93,7.0015,2,109,18,2011,1,19,9,1
1,0,1,2,10.66,93,8.9981,1,47,18,2011,1,19,10,1
1,0,1,2,11.48,87,6.0032,5,52,18,2011,1,19,11,1
1,0,1,2,12.3,81,6.0032,5,70,18,2011,1,19,12,1
1,0,1,1,16.4,62,19.0012,11,78,18,2011,1,19,13,1
1,0,1,1,16.4,58,16.9979,7,75,18,2011,1,19,14,1
1,0,1,1,16.4,54,19.0012,4,82,18,2011,1,19,15,1
1,0,1,1,15.58,58,26.0027,10,104,18,2011,1,19,16,1
1,0,1,1,14.76,57,22.0028,7,197,18,2011,1,19,17,1
1,0,1,1,13.94,61,19.0012,5,161,18,2011,1,19,18,1
1,0,1,1,13.12,57,27.9993,4,112,18,2011,1,19,19,1
1,0,1,1,13.12,49,19.9995,2,76,18,2011,1,19,20,1
1,0,1,1,13.12,49,27.9993,4,59,18,2011,1,19,21,1
1,0,1,1,12.3,52,11.0014,6,59,18,2011,1,19,22,1
1,0,1,1,12.3,52,31.0009,1,28,18,2011,1,19,23,1
1,0,1,2,6.56,64,7.0015,2,8,31,2011,2,1,0,1
1,0,1,2,6.56,69,7.0015,0,3,31,2011,2,1,1,1
1,0,1,2,6.56,69,0.0,0,2,31,2011,2,1,2,1
1,0,1,2,6.56,69,0.0,0,2,31,2011,2,1,3,1
1,0,1,3,5.74,93,0.0,0,3,31,2011,2,1,5,1
1,0,1,3,5.74,93,0.0,0,22,31,2011,2,1,6,1
1,0,1,3,6.56,93,0.0,0,52,31,2011,2,1,7,1
1,0,1,3,6.56,93,0.0,3,135,31,2011,2,1,8,1
1,0,1,2,6.56,93,0.0,2,116,31,2011,2,1,9,1
1,0,1,2,6.56,93,0.0,0,47,31,2011,2,1,10,1
1,0,1,2,7.38,86,0.0,2,51,31,2011,2,1,11,1
1,0,1,2,8.2,86,0.0,2,55,31,2011,2,1,12,1
1,0,1,2,8.2,86,0.0,3,52,31,2011,2,1,13,1
1,0,1,2,9.02,80,6.0032,5,54,31,2011,2,1,14,1
1,0,1,2,9.84,75,0.0,7,52,31,2011,2,1,15,1
1,0,1,2,9.84,75,8.9981,3,64,31,2011,2,1,16,1
1,0,1,2,9.84,75,0.0,4,176,31,2011,2,1,17,1
1,0,1,2,9.84,81,7.0015,3,168,31,2011,2,1,18,1
1,0,1,2,9.84,81,8.9981,3,108,31,2011,2,1,19,1
1,0,1,2,9.02,87,8.9981,5,74,31,2011,2,1,20,1
1,0,1,2,9.02,87,8.9981,0,64,31,2011,2,1,21,1
1,0,1,2,9.02,87,6.0032,2,36,31,2011,2,1,22,1
1,0,1,3,8.2,93,12.998,1,16,31,2011,2,1,23,1
1,0,1,3,9.02,93,7.0015,0,2,32,2011,2,2,0,1
1,0,1,3,9.02,93,12.998,0,3,32,2011,2,2,1,1
1,0,1,3,9.02,93,8.9981,4,4,32,2011,2,2,2,1
1,0,1,3,9.02,93,8.9981,0,1,32,2011,2,2,3,1
1,0,1,3,9.02,93,19.0012,0,1,32,2011,2,2,4,1
1,0,1,3,9.02,93,7.0015,0,3,32,2011,2,2,5,1
1,0,1,3,9.02,93,7.0015,1,18,32,2011,2,2,6,1
1,0,1,3,9.02,93,15.0013,1,49,32,2011,2,2,7,1
1,0,1,3,9.02,93,15.0013,1,155,32,2011,2,2,8,1
1,0,1,2,9.84,93,6.0032,4,123,32,2011,2,2,9,1
1,0,1,2,9.02,100,0.0,2,61,32,2011,2,2,10,1
1,0,1,2,9.84,93,12.998,5,52,32,2011,2,2,11,1
1,0,1,2,9.84,93,15.0013,3,64,32,2011,2,2,12,1
1,0,1,1,13.94,93,11.0014,1,75,32,2011,2,2,13,1
1,0,1,1,15.58,82,26.0027,2,63,32,2011,2,2,14,1
1,0,1,1,15.58,76,22.0028,10,76,32,2011,2,2,15,1
1,0,1,1,14.76,71,19.9995,8,103,32,2011,2,2,16,1
1,0,1,1,14.76,53,35.0008,7,190,32,2011,2,2,17,1
1,0,1,1,13.94,42,36.9974,7,182,32,2011,2,2,18,1
1,0,1,1,11.48,45,32.9975,3,91,32,2011,2,2,19,1
1,0,1,1,9.84,48,36.9974,4,75,32,2011,2,2,20,1
1,0,1,1,9.02,47,22.0028,1,63,32,2011,2,2,21,1
1,0,1,1,9.02,44,16.9979,5,40,32,2011,2,2,22,1
1,0,1,1,8.2,44,30.0026,3,32,32,2011,2,2,23,1
1,0,1,1,8.2,40,30.0026,1,12,33,2011,2,3,0,1
1,0,1,1,8.2,44,35.0008,0,5,33,2011,2,3,1,1
1,0,1,1,7.38,43,16.9979,0,2,33,2011,2,3,2,1
1,0,1,1,7.38,43,16.9979,0,1,33,2011,2,3,3,1
1,0,1,1,6.56,50,19.9995,0,2,33,2011,2,3,5,1
1,0,1,1,6.56,43,23.9994,0,39,33,2011,2,3,6,1
1,0,1,1,5.74,50,22.0028,1,87,33,2011,2,3,7,1
1,0,1,1,5.74,50,23.9994,4,188,33,2011,2,3,8,1
1,0,1,1,6.56,47,19.9995,6,133,33,2011,2,3,9,1
1,0,1,1,7.38,43,22.0028,2,52,33,2011,2,3,10,1
1,0,1,1,7.38,43,30.0026,9,64,33,2011,2,3,11,1
1,0,1,1,8.2,40,23.9994,2,69,33,2011,2,3,12,1
1,0,1,1,8.2,40,27.9993,4,51,33,2011,2,3,13,1
1,0,1,1,9.02,37,26.0027,4,47,33,2011,2,3,14,1
1,0,1,1,9.02,37,22.0028,4,60,33,2011,2,3,15,1
1,0,1,1,9.02,37,16.9979,5,78,33,2011,2,3,16,1
1,0,1,1,8.2,40,12.998,5,175,33,2011,2,3,17,1
1,0,1,1,8.2,40,11.0014,2,147,33,2011,2,3,18,1
1,0,1,1,8.2,40,0.0,4,96,33,2011,2,3,19,1
1,0,1,1,8.2,47,6.0032,1,109,33,2011,2,3,20,1
1,0,1,1,7.38,55,7.0015,1,54,33,2011,2,3,21,1
1,0,1,1,7.38,51,6.0032,2,41,33,2011,2,3,22,1
1,0,1,1,8.2,47,7.0015,4,38,33,2011,2,3,23,1
1,0,1,2,8.2,44,0.0,3,13,34,2011,2,4,0,1
1,0,1,2,6.56,59,0.0,0,7,34,2011,2,4,1,1
1,0,1,2,5.74,63,7.0015,0,1,34,2011,2,4,2,1
1,0,1,2,5.74,63,7.0015,0,1,34,2011,2,4,3,1
1,0,1,2,5.74,63,8.9981,0,7,34,2011,2,4,5,1
1,0,1,2,6.56,55,0.0,2,28,34,2011,2,4,6,1
1,0,1,1,5.74,59,0.0,0,87,34,2011,2,4,7,1
1,0,1,1,5.74,74,8.9981,3,220,34,2011,2,4,8,1
1,0,1,2,6.56,80,8.9981,3,127,34,2011,2,4,9,1
1,0,1,2,8.2,51,8.9981,5,51,34,2011,2,4,10,1
1,0,1,1,9.02,51,11.0014,3,64,34,2011,2,4,11,1
1,0,1,2,9.84,48,11.0014,8,86,34,2011,2,4,12,1
1,0,1,2,10.66,50,15.0013,9,82,34,2011,2,4,13,1
1,0,1,2,11.48,45,11.0014,15,91,34,2011,2,4,14,1
1,0,1,2,11.48,48,16.9979,9,90,34,2011,2,4,15,1
1,0,1,2,12.3,42,15.0013,8,99,34,2011,2,4,16,1
1,0,1,2,10.66,56,8.9981,10,205,34,2011,2,4,17,1
1,0,1,2,9.84,60,7.0015,3,155,34,2011,2,4,18,1
1,0,1,2,9.84,65,8.9981,1,103,34,2011,2,4,19,1
1,0,1,2,9.84,65,11.0014,2,71,34,2011,2,4,20,1
1,0,1,2,9.84,70,11.0014,2,43,34,2011,2,4,21,1
1,0,1,2,9.84,65,11.0014,1,46,34,2011,2,4,22,1
1,0,1,2,9.84,70,8.9981,1,31,34,2011,2,4,23,1
1,0,0,2,9.84,70,11.0014,3,39,35,2011,2,5,0,1
1,0,0,2,9.84,65,11.0014,1,18,35,2011,2,5,1,1
1,0,0,2,9.84,75,11.0014,5,17,35,2011,2,5,2,1
1,0,0,2,9.84,75,11.0014,1,11,35,2011,2,5,3,1
1,0,0,3,9.02,93,8.9981,0,8,35,2011,2,5,4,1
1,0,0,3,8.2,100,6.0032,0,9,35,2011,2,5,5,1
1,0,0,3,8.2,100,0.0,0,4,35,2011,2,5,6,1
1,0,0,3,9.02,93,6.0032,0,4,35,2011,2,5,7,1
1,0,0,3,8.2,100,6.0032,0,10,35,2011,2,5,8,1
1,0,0,3,8.2,100,6.0032,3,20,35,2011,2,5,9,1
1,0,0,3,8.2,100,8.9981,3,34,35,2011,2,5,10,1
1,0,0,3,9.02,100,8.9981,1,47,35,2011,2,5,11,1
1,0,0,3,9.02,100,11.0014,10,52,35,2011,2,5,12,1
1,0,0,3,9.02,100,11.0014,10,72,35,2011,2,5,13,1
1,0,0,3,9.02,100,0.0,5,55,35,2011,2,5,14,1
1,0,0,3,9.02,100,0.0,11,60,35,2011,2,5,15,1
1,0,0,3,9.02,100,8.9981,8,71,35,2011,2,5,16,1
1,0,0,2,9.84,100,19.0012,14,78,35,2011,2,5,17,1
1,0,0,2,11.48,93,30.0026,2,83,35,2011,2,5,18,1
1,0,0,2,11.48,93,30.0026,6,84,35,2011,2,5,19,1
1,0,0,1,12.3,87,16.9979,5,69,35,2011,2,5,20,1
1,0,0,1,10.66,100,12.998,3,56,35,2011,2,5,21,1
1,0,0,1,10.66,93,8.9981,2,45,35,2011,2,5,22,1
1,0,0,1,10.66,93,15.0013,7,59,35,2011,2,5,23,1
1,0,0,1,10.66,70,12.998,2,39,36,2011,2,6,0,1
1,0,0,1,10.66,65,27.9993,4,44,36,2011,2,6,1,1
1,0,0,1,10.66,60,22.0028,0,20,36,2011,2,6,2,1
1,0,0,1,10.66,60,6.0032,3,13,36,2011,2,6,3,1
1,0,0,1,10.66,60,23.9994,0,2,36,2011,2,6,4,1
1,0,0,1,10.66,60,15.0013,0,1,36,2011,2,6,5,1
1,0,0,1,10.66,60,15.0013,0,1,36,2011,2,6,6,1
1,0,0,1,9.84,65,11.0014,0,8,36,2011,2,6,7,1
1,0,0,1,9.84,65,7.0015,2,23,36,2011,2,6,8,1
1,0,0,1,11.48,56,7.0015,7,45,36,2011,2,6,9,1
1,0,0,1,12.3,52,16.9979,15,89,36,2011,2,6,10,1
1,0,0,1,13.12,49,16.9979,28,117,36,2011,2,6,11,1
1,0,0,1,13.94,46,0.0,48,174,36,2011,2,6,12,1
1,0,0,1,13.94,46,0.0,47,182,36,2011,2,6,13,1
1,0,0,1,13.94,46,6.0032,47,161,36,2011,2,6,14,1
1,0,0,1,13.94,46,6.0032,52,182,36,2011,2,6,15,1
1,0,0,1,13.94,49,7.0015,42,157,36,2011,2,6,16,1
1,0,0,1,13.94,46,0.0,24,121,36,2011,2,6,17,1
1,0,0,1,12.3,56,11.0014,13,78,36,2011,2,6,18,1
1,0,0,1,11.48,61,8.9981,1,21,36,2011,2,6,19,1
1,0,0,1,11.48,61,7.0015,5,26,36,2011,2,6,20,1
1,0,0,1,10.66,60,0.0,5,27,36,2011,2,6,21,1
1,0,0,1,10.66,60,0.0,5,62,36,2011,2,6,22,1
1,0,0,1,9.84,65,0.0,4,30,36,2011,2,6,23,1
1,0,1,1,9.84,65,0.0,1,15,37,2011,2,7,0,1
1,0,1,1,9.02,75,0.0,1,5,37,2011,2,7,1,1
1,0,1,1,8.2,80,0.0,0,3,37,2011,2,7,2,1
1,0,1,1,8.2,86,0.0,0,1,37,2011,2,7,3,1
1,0,1,1,8.2,86,0.0,1,2,37,2011,2,7,4,1
1,0,1,1,8.2,86,0.0,1,10,37,2011,2,7,5,1
1,0,1,1,7.38,93,0.0,1,30,37,2011,2,7,6,1
1,0,1,1,7.38,86,0.0,6,95,37,2011,2,7,7,1
1,0,1,2,6.56,100,0.0,7,230,37,2011,2,7,8,1
1,0,1,1,9.02,80,0.0,3,118,37,2011,2,7,9,1
1,0,1,1,9.84,75,7.0015,6,55,37,2011,2,7,10,1
1,0,1,1,12.3,65,6.0032,11,47,37,2011,2,7,11,1
1,0,1,2,13.12,62,0.0,7,66,37,2011,2,7,12,1
1,0,1,2,14.76,57,6.0032,10,64,37,2011,2,7,13,1
1,0,1,2,14.76,57,6.0032,8,60,37,2011,2,7,14,1
1,0,1,2,15.58,54,6.0032,4,50,37,2011,2,7,15,1
1,0,1,2,14.76,57,8.9981,16,114,37,2011,2,7,16,1
1,0,1,2,13.12,70,11.0014,9,216,37,2011,2,7,17,1
1,0,1,2,13.94,66,8.9981,5,175,37,2011,2,7,18,1
1,0,1,2,13.12,70,0.0,5,128,37,2011,2,7,19,1
1,0,1,2,13.12,70,7.0015,6,88,37,2011,2,7,20,1
1,0,1,1,13.12,70,0.0,3,78,37,2011,2,7,21,1
1,0,1,1,11.48,81,6.0032,3,37,37,2011,2,7,22,1
1,0,1,2,12.3,81,0.0,6,25,37,2011,2,7,23,1
1,0,1,2,11.48,87,0.0,4,10,38,2011,2,8,0,1
1,0,1,2,11.48,87,0.0,0,4,38,2011,2,8,1,1
1,0,1,2,10.66,93,7.0015,1,2,38,2011,2,8,2,1
1,0,1,3,11.48,93,11.0014,0,1,38,2011,2,8,3,1
1,0,1,1,10.66,93,11.0014,0,3,38,2011,2,8,4,1
1,0,1,1,10.66,81,22.0028,0,2,38,2011,2,8,5,1
1,0,1,1,10.66,70,22.0028,0,39,38,2011,2,8,6,1
1,0,1,1,9.84,65,27.9993,3,100,38,2011,2,8,7,1
1,0,1,1,9.84,56,32.9975,7,243,38,2011,2,8,8,1
1,0,1,1,9.84,52,32.9975,7,135,38,2011,2,8,9,1
1,0,1,1,9.02,47,36.9974,4,48,38,2011,2,8,10,1
1,0,1,1,9.02,47,31.0009,1,50,38,2011,2,8,11,1
1,0,1,1,9.84,38,32.9975,2,65,38,2011,2,8,12,1
1,0,1,2,9.84,32,30.0026,2,50,38,2011,2,8,13,1
1,0,1,1,9.02,37,27.9993,3,64,38,2011,2,8,14,1
1,0,1,1,9.02,35,26.0027,6,51,38,2011,2,8,15,1
1,0,1,1,9.02,35,35.0008,4,83,38,2011,2,8,16,1
1,0,1,1,9.02,32,39.0007,4,176,38,2011,2,8,17,1
1,0,1,1,8.2,32,26.0027,1,152,38,2011,2,8,18,1
1,0,1,1,6.56,40,31.0009,1,101,38,2011,2,8,19,1
1,0,1,1,6.56,40,22.0028,3,56,38,2011,2,8,20,1
1,0,1,1,5.74,33,31.0009,8,54,38,2011,2,8,21,1
1,0,1,1,4.92,33,23.9994,0,29,38,2011,2,8,22,1
1,0,1,1,4.92,33,22.0028,3,12,38,2011,2,8,23,1
1,0,1,1,4.1,36,23.9994,0,17,39,2011,2,9,0,1
1,0,1,1,4.1,36,15.0013,0,7,39,2011,2,9,1,1
1,0,1,1,3.28,38,19.0012,1,3,39,2011,2,9,2,1
1,0,1,1,2.46,45,8.9981,0,2,39,2011,2,9,3,1
1,0,1,1,2.46,45,7.0015,0,7,39,2011,2,9,5,1
1,0,1,1,2.46,45,0.0,0,43,39,2011,2,9,6,1
1,0,1,1,2.46,49,7.0015,4,99,39,2011,2,9,7,1
1,0,1,1,4.1,42,0.0,1,199,39,2011,2,9,8,1
1,0,1,1,4.92,39,11.0014,4,123,39,2011,2,9,9,1
1,0,1,1,5.74,36,0.0,8,59,39,2011,2,9,10,1
1,0,1,2,5.74,43,11.0014,1,41,39,2011,2,9,11,1
1,0,1,2,7.38,40,15.0013,4,61,39,2011,2,9,12,1
1,0,1,1,7.38,40,16.9979,2,69,39,2011,2,9,13,1
1,0,1,1,8.2,34,19.9995,2,58,39,2011,2,9,14,1
1,0,1,2,8.2,34,19.0012,3,64,39,2011,2,9,15,1
1,0,1,2,8.2,37,16.9979,7,79,39,2011,2,9,16,1
1,0,1,2,8.2,34,16.9979,9,166,39,2011,2,9,17,1
1,0,1,2,7.38,47,19.9995,2,170,39,2011,2,9,18,1
1,0,1,3,5.74,86,16.9979,1,88,39,2011,2,9,19,1
1,0,1,3,5.74,86,11.0014,0,84,39,2011,2,9,20,1
1,0,1,2,5.74,86,11.0014,0,83,39,2011,2,9,21,1
1,0,1,3,6.56,80,11.0014,4,46,39,2011,2,9,22,1
1,0,1,3,6.56,80,12.998,0,37,39,2011,2,9,23,1
1,0,1,3,5.74,86,12.998,0,16,40,2011,2,10,0,1
1,0,1,3,5.74,80,8.9981,0,7,40,2011,2,10,1,1
1,0,1,3,5.74,80,8.9981,0,3,40,2011,2,10,2,1
1,0,1,2,5.74,59,15.0013,0,1,40,2011,2,10,4,1
1,0,1,2,4.92,50,15.0013,0,6,40,2011,2,10,5,1
1,0,1,2,4.92,54,19.0012,0,26,40,2011,2,10,6,1
1,0,1,1,4.1,50,27.9993,0,99,40,2011,2,10,7,1
1,0,1,1,4.1,49,22.0028,5,178,40,2011,2,10,8,1
1,0,1,1,4.92,42,23.9994,1,122,40,2011,2,10,9,1
1,0,1,1,4.92,42,19.9995,1,35,40,2011,2,10,10,1
1,0,1,1,5.74,39,23.9994,1,45,40,2011,2,10,11,1
1,0,1,1,6.56,34,26.0027,4,69,40,2011,2,10,12,1
1,0,1,1,7.38,29,19.9995,3,62,40,2011,2,10,13,1
1,0,1,1,8.2,27,19.0012,6,48,40,2011,2,10,14,1
1,0,1,1,8.2,25,16.9979,0,50,40,2011,2,10,15,1
1,0,1,1,8.2,27,19.9995,4,80,40,2011,2,10,16,1
1,0,1,1,7.38,26,12.998,6,165,40,2011,2,10,17,1
1,0,1,1,6.56,28,8.9981,3,160,40,2011,2,10,18,1
1,0,1,1,5.74,28,7.0015,2,112,40,2011,2,10,19,1
1,0,1,1,5.74,31,6.0032,4,97,40,2011,2,10,20,1
1,0,1,1,5.74,39,0.0,2,72,40,2011,2,10,21,1
1,0,1,1,4.92,39,0.0,4,51,40,2011,2,10,22,1
1,0,1,1,4.92,42,7.0015,1,34,40,2011,2,10,23,1
1,0,1,1,4.1,49,7.0015,2,14,41,2011,2,11,0,1
1,0,1,1,4.1,54,6.0032,1,7,41,2011,2,11,1,1
1,0,1,1,4.1,54,6.0032,0,3,41,2011,2,11,2,1
1,0,1,1,3.28,63,6.0032,0,4,41,2011,2,11,5,1
1,0,1,1,4.1,68,0.0,1,24,41,2011,2,11,6,1
1,0,1,1,3.28,73,0.0,1,74,41,2011,2,11,7,1
1,0,1,1,4.1,74,11.0014,4,216,41,2011,2,11,8,1
1,0,1,1,4.92,74,15.0013,8,140,41,2011,2,11,9,1
1,0,1,1,5.74,69,12.998,5,44,41,2011,2,11,10,1
1,0,1,1,9.02,47,8.9981,12,64,41,2011,2,11,11,1
1,0,1,1,9.02,47,8.9981,7,71,41,2011,2,11,12,1
1,0,1,1,9.84,35,12.998,21,110,41,2011,2,11,13,1
1,0,1,1,12.3,26,16.9979,17,84,41,2011,2,11,14,1
1,0,1,1,13.12,21,11.0014,12,74,41,2011,2,11,15,1
1,0,1,1,12.3,28,12.998,14,125,41,2011,2,11,16,1
1,0,1,1,12.3,24,0.0,18,211,41,2011,2,11,17,1
1,0,1,1,11.48,28,0.0,9,174,41,2011,2,11,18,1
1,0,1,1,10.66,33,0.0,7,101,41,2011,2,11,19,1
1,0,1,1,9.02,55,8.9981,2,63,41,2011,2,11,20,1
1,0,1,1,8.2,59,8.9981,1,47,41,2011,2,11,21,1
1,0,1,1,8.2,64,6.0032,2,43,41,2011,2,11,22,1
1,0,1,1,7.38,69,0.0,5,53,41,2011,2,11,23,1
1,0,0,1,6.56,69,6.0032,3,30,42,2011,2,12,0,1
1,0,0,1,5.74,86,0.0,2,24,42,2011,2,12,1,1
1,0,0,1,5.74,80,0.0,2,15,42,2011,2,12,2,1
1,0,0,1,4.92,80,0.0,3,10,42,2011,2,12,3,1
1,0,0,1,4.92,74,6.0032,0,4,42,2011,2,12,4,1
1,0,0,1,4.92,74,6.0032,0,1,42,2011,2,12,5,1
1,0,0,1,4.92,93,12.998,1,2,42,2011,2,12,6,1
1,0,0,1,4.92,80,7.0015,2,11,42,2011,2,12,7,1
1,0,0,1,5.74,86,8.9981,2,30,42,2011,2,12,8,1
1,0,0,1,6.56,64,8.9981,5,43,42,2011,2,12,9,1
1,0,0,1,9.02,41,16.9979,13,84,42,2011,2,12,10,1
1,0,0,1,12.3,28,22.0028,30,114,42,2011,2,12,11,1
1,0,0,1,12.3,39,31.0009,27,120,42,2011,2,12,12,1
1,0,0,1,12.3,39,27.9993,32,135,42,2011,2,12,13,1
1,0,0,1,13.94,31,19.0012,30,120,42,2011,2,12,14,1
1,0,0,1,13.94,29,27.9993,47,174,42,2011,2,12,15,1
1,0,0,1,13.94,29,27.9993,42,145,42,2011,2,12,16,1
1,0,0,1,13.12,31,35.0008,24,137,42,2011,2,12,17,1
1,0,0,1,11.48,38,22.0028,4,64,42,2011,2,12,18,1
1,0,0,1,11.48,38,11.0014,2,41,42,2011,2,12,19,1
1,0,0,1,10.66,41,15.0013,1,40,42,2011,2,12,20,1
1,0,0,1,10.66,41,0.0,9,51,42,2011,2,12,21,1
1,0,0,1,9.84,44,6.0032,6,45,42,2011,2,12,22,1
1,0,0,1,9.02,51,8.9981,1,32,42,2011,2,12,23,1
1,0,0,1,8.2,64,7.0015,5,39,43,2011,2,13,0,1
1,0,0,1,8.2,59,6.0032,1,24,43,2011,2,13,1,1
1,0,0,2,8.2,75,6.0032,1,20,43,2011,2,13,2,1
1,0,0,2,8.2,69,7.0015,4,12,43,2011,2,13,3,1
1,0,0,2,8.2,69,11.0014,0,2,43,2011,2,13,4,1
1,0,0,2,8.2,69,8.9981,2,5,43,2011,2,13,6,1
1,0,0,2,9.02,55,0.0,0,3,43,2011,2,13,7,1
1,0,0,2,9.02,64,12.998,1,12,43,2011,2,13,8,1
1,0,0,2,9.84,60,15.0013,12,47,43,2011,2,13,9,1
1,0,0,1,12.3,45,22.0028,19,105,43,2011,2,13,10,1
1,0,0,1,13.12,39,30.0026,26,112,43,2011,2,13,11,1
1,0,0,1,14.76,32,31.0009,58,152,43,2011,2,13,12,1
1,0,0,1,15.58,29,23.9994,62,154,43,2011,2,13,13,1
1,0,0,2,16.4,30,27.9993,51,161,43,2011,2,13,14,1
1,0,0,2,16.4,30,19.9995,40,162,43,2011,2,13,15,1
1,0,0,2,17.22,28,22.0028,28,134,43,2011,2,13,16,1
1,0,0,1,17.22,28,22.0028,30,125,43,2011,2,13,17,1
1,0,0,1,16.4,32,19.9995,17,95,43,2011,2,13,18,1
1,0,0,1,16.4,35,19.0012,11,61,43,2011,2,13,19,1
1,0,0,1,16.4,35,22.0028,15,47,43,2011,2,13,20,1
1,0,0,1,16.4,35,23.9994,6,51,43,2011,2,13,21,1
1,0,0,1,16.4,35,19.9995,5,36,43,2011,2,13,22,1
1,0,0,1,16.4,35,23.9994,3,30,43,2011,2,13,23,1
1,0,1,1,15.58,37,23.9994,3,11,44,2011,2,14,0,1
1,0,1,1,15.58,37,23.9994,1,7,44,2011,2,14,1,1
1,0,1,1,14.76,40,19.9995,0,2,44,2011,2,14,2,1
1,0,1,1,13.94,46,15.0013,1,2,44,2011,2,14,3,1
1,0,1,1,13.12,53,19.0012,0,2,44,2011,2,14,4,1
1,0,1,1,13.12,53,19.0012,0,3,44,2011,2,14,5,1
1,0,1,1,13.94,46,19.9995,1,26,44,2011,2,14,6,1
1,0,1,1,13.94,46,19.9995,2,98,44,2011,2,14,7,1
1,0,1,1,15.58,40,31.0009,7,256,44,2011,2,14,8,1
1,0,1,1,16.4,37,26.0027,8,130,44,2011,2,14,9,1
1,0,1,1,18.04,33,15.0013,9,55,44,2011,2,14,10,1
1,0,1,1,21.32,23,16.9979,10,53,44,2011,2,14,11,1
1,0,1,1,22.96,22,30.0026,27,126,44,2011,2,14,12,1
1,0,1,1,23.78,19,26.0027,27,120,44,2011,2,14,13,1
1,0,1,1,24.6,15,32.9975,14,90,44,2011,2,14,14,1
1,0,1,1,22.96,21,43.9989,19,90,44,2011,2,14,15,1
1,0,1,1,21.32,27,31.0009,16,118,44,2011,2,14,16,1
1,0,1,1,18.86,33,40.9973,25,243,44,2011,2,14,17,1
1,0,1,1,16.4,40,40.9973,11,205,44,2011,2,14,18,1
1,0,1,1,15.58,43,32.9975,12,98,44,2011,2,14,19,1
1,0,1,1,14.76,46,31.0009,5,70,44,2011,2,14,20,1
1,0,1,1,14.76,50,35.0008,8,43,44,2011,2,14,21,1
1,0,1,1,13.94,46,43.9989,1,45,44,2011,2,14,22,1
1,0,1,1,13.12,49,32.9975,1,20,44,2011,2,14,23,1
1,0,1,1,12.3,49,27.9993,7,19,45,2011,2,15,0,1
1,0,1,1,12.3,42,51.9987,0,5,45,2011,2,15,1,1
1,0,1,1,11.48,41,46.0022,1,3,45,2011,2,15,2,1
1,0,1,1,9.02,37,35.0008,0,1,45,2011,2,15,4,1
1,0,1,1,9.02,32,31.0009,0,4,45,2011,2,15,5,1
1,0,1,1,8.2,32,22.0028,0,30,45,2011,2,15,6,1
1,0,1,1,8.2,32,23.9994,2,105,45,2011,2,15,7,1
1,0,1,1,8.2,32,23.9994,10,223,45,2011,2,15,8,1
1,0,1,1,9.02,29,30.0026,2,110,45,2011,2,15,9,1
1,0,1,1,9.84,27,19.0012,5,52,45,2011,2,15,10,1
1,0,1,1,10.66,25,16.9979,11,57,45,2011,2,15,11,1
1,0,1,1,11.48,24,16.9979,6,71,45,2011,2,15,12,1
1,0,1,1,13.12,21,15.0013,14,82,45,2011,2,15,13,1
1,0,1,1,13.94,19,15.0013,10,79,45,2011,2,15,14,1
1,0,1,1,13.94,19,11.0014,11,85,45,2011,2,15,15,1
1,0,1,1,13.94,19,16.9979,21,98,45,2011,2,15,16,1
1,0,1,1,13.12,22,15.0013,15,206,45,2011,2,15,17,1
1,0,1,1,12.3,22,8.9981,14,212,45,2011,2,15,18,1
